NODE_ID,NODE_X,NODE_Y,NODE_NAME,NODE_WKTPOINT,NODE_LABEL,IATA,ICAO,CITY,COUNTRY
142,-77.5280990600586,44.118900299072266,YTR: CFB Trenton,POINT(-77.5280990600586 44.118900299072266),"YTR: CFB Trenton; Trenton, Canada",YTR,CYTR,Trenton,Canada
143,-81.376701355,48.569698333699996,YTS: Timmins/Victor M. Power,POINT(-81.376701355 48.569698333699996),"YTS: Timmins/Victor M. Power; Timmins, Canada",YTS,CYTS,Timmins,Canada
144,-79.396202,43.627499,YTZ: Billy Bishop Toronto City Centre Airport,POINT(-79.396202 43.627499),"YTZ: Billy Bishop Toronto City Centre Airport; Toronto, Canada",YTZ,CYTZ,Toronto,Canada
145,-133.0260009765625,69.43329620361328,YUB: Tuktoyaktuk Airport,POINT(-133.0260009765625 69.43329620361328),"YUB: Tuktoyaktuk Airport; Tuktoyaktuk, Canada",YUB,CYUB,Tuktoyaktuk,Canada
146,-73.7407989502,45.4706001282,YUL: Montreal / Pierre Elliott Trudeau International Airport,POINT(-73.7407989502 45.4706001282),"YUL: Montreal / Pierre Elliott Trudeau International Airport; Montreal, Canada",YUL,CYUL,Montreal,Canada
147,-86.22470092770001,66.5214004517,YUT: Repulse Bay Airport,POINT(-86.22470092770001 66.5214004517),"YUT: Repulse Bay Airport; Repulse Bay, Canada",YUT,CYUT,Repulse Bay,Canada
148,-81.2425,68.77610015869999,YUX: Hall Beach Airport,POINT(-81.2425 68.77610015869999),"YUX: Hall Beach Airport; Hall Beach, Canada",YUX,CYUX,Hall Beach,Canada
149,-78.83560180664062,48.20610046386719,YUY: Rouyn Noranda Airport,POINT(-78.83560180664062 48.20610046386719),"YUY: Rouyn Noranda Airport; Rouyn, Canada",YUY,CYUY,Rouyn,Canada
150,-105.262001038,55.151401519800004,YVC: La Ronge Airport,POINT(-105.262001038 55.151401519800004),"YVC: La Ronge Airport; La Ronge, Canada",YVC,CYVC,La Ronge,Canada
151,-110.823997498,53.355800628699996,YVG: Vermilion Airport,POINT(-110.823997498 53.355800628699996),"YVG: Vermilion Airport; Vermillion, Canada",YVG,CYVG,Vermillion,Canada
152,-64.03140258789999,67.5457992554,YVM: Qikiqtarjuaq Airport,POINT(-64.03140258789999 67.5457992554),"YVM: Qikiqtarjuaq Airport; Broughton Island, Canada",YVM,CYVM,Broughton Island,Canada
153,-77.7827987671,48.0532989502,YVO: Val-d'Or Airport,POINT(-77.7827987671 48.0532989502),"YVO: Val-d'Or Airport; Val D'or, Canada",YVO,CYVO,Val D'or,Canada
154,-68.4269027709961,58.096099853515625,YVP: Kuujjuaq Airport,POINT(-68.4269027709961 58.096099853515625),"YVP: Kuujjuaq Airport; Quujjuaq, Canada",YVP,CYVP,Quujjuaq,Canada
155,-126.7979965209961,65.28160095214844,YVQ: Norman Wells Airport,POINT(-126.7979965209961 65.28160095214844),"YVQ: Norman Wells Airport; Norman Wells, Canada",YVQ,CYVQ,Norman Wells,Canada
156,-123.183998108,49.193901062,YVR: Vancouver International Airport,POINT(-123.183998108 49.193901062),"YVR: Vancouver International Airport; Vancouver, Canada",YVR,CYVR,Vancouver,Canada
157,-108.417999268,55.8418998718,YVT: Buffalo Narrows Airport,POINT(-108.417999268 55.8418998718),"YVT: Buffalo Narrows Airport; Buffalo Narrows, Canada",YVT,CYVT,Buffalo Narrows,Canada
158,-81.107201,44.7458,YVV: Wiarton Airport,POINT(-81.107201 44.7458),"YVV: Wiarton Airport; Wiarton, Canada",YVV,CYVV,Wiarton,Canada
159,-77.31919860839844,45.95220184326172,YWA: Petawawa Airport,POINT(-77.31919860839844 45.95220184326172),"YWA: Petawawa Airport; Petawawa, Canada",YWA,CYWA,Petawawa,Canada
160,-97.2398986816,49.909999847399995,YWG: Winnipeg / James Armstrong Richardson International Airport,POINT(-97.2398986816 49.909999847399995),"YWG: Winnipeg / James Armstrong Richardson International Airport; Winnipeg, Canada",YWG,CYWG,Winnipeg,Canada
161,-66.8644027709961,52.92190170288086,YWK: Wabush Airport,POINT(-66.8644027709961 52.92190170288086),"YWK: Wabush Airport; Wabush, Canada",YWK,CYWK,Wabush,Canada
162,-122.054000854,52.1831016541,YWL: Williams Lake Airport,POINT(-122.054000854 52.1831016541),"YWL: Williams Lake Airport; Williams Lake, Canada",YWL,CYWL,Williams Lake,Canada
163,-123.43699645996094,63.20940017700195,YWY: Wrigley Airport,POINT(-123.43699645996094 63.20940017700195),"YWY: Wrigley Airport; Wrigley, Canada",YWY,CYWY,Wrigley,Canada
164,-115.78199768066,49.610801696777,YXC: Cranbrook/Canadian Rockies International Airport,POINT(-115.78199768066 49.610801696777),"YXC: Cranbrook/Canadian Rockies International Airport; Cranbrook, Canada",YXC,CYXC,Cranbrook,Canada
165,-113.521003723,53.5724983215,YXD: Edmonton City Centre (Blatchford Field) Airport,POINT(-113.521003723 53.5724983215),"YXD: Edmonton City Centre (Blatchford Field) Airport; Edmonton, Canada",YXD,CYXD,Edmonton,Canada
166,-106.69999694824219,52.170799255371094,YXE: Saskatoon John G. Diefenbaker International Airport,POINT(-106.69999694824219 52.170799255371094),"YXE: Saskatoon John G. Diefenbaker International Airport; Saskatoon, Canada",YXE,CYXE,Saskatoon,Canada
167,-110.72100067138672,50.01890182495117,YXH: Medicine Hat Airport,POINT(-110.72100067138672 50.01890182495117),"YXH: Medicine Hat Airport; Medicine Hat, Canada",YXH,CYXH,Medicine Hat,Canada
168,-120.73999786376953,56.23809814453125,YXJ: Fort St John Airport,POINT(-120.73999786376953 56.23809814453125),"YXJ: Fort St John Airport; Fort Saint John, Canada",YXJ,CYXJ,Fort Saint John,Canada
169,-91.9052963256836,50.11389923095703,YXL: Sioux Lookout Airport,POINT(-91.9052963256836 50.11389923095703),"YXL: Sioux Lookout Airport; Sioux Lookout, Canada",YXL,CYXL,Sioux Lookout,Canada
170,-65.71360015869999,66.1449966431,YXP: Pangnirtung Airport,POINT(-65.71360015869999 66.1449966431),"YXP: Pangnirtung Airport; Pangnirtung, Canada",YXP,CYXP,Pangnirtung,Canada
171,-79.8473453522,47.697400654599996,YXR: Earlton (Timiskaming Regional) Airport,POINT(-79.8473453522 47.697400654599996),"YXR: Earlton (Timiskaming Regional) Airport; Earlton, Canada",YXR,CYXR,Earlton,Canada
172,-122.679000854,53.8894004822,YXS: Prince George Airport,POINT(-122.679000854 53.8894004822),"YXS: Prince George Airport; Prince George, Canada",YXS,CYXS,Prince George,Canada
173,-128.576009,54.468498,YXT: Northwest Regional Airport Terrace-Kitimat,POINT(-128.576009 54.468498),"YXT: Northwest Regional Airport Terrace-Kitimat; Terrace, Canada",YXT,CYXT,Terrace,Canada
174,-81.1539,43.035599,YXU: London Airport,POINT(-81.1539 43.035599),"YXU: London Airport; London, Canada",YXU,CYXU,London,Canada
175,-122.36100006103516,49.025299072265625,YXX: Abbotsford Airport,POINT(-122.36100006103516 49.025299072265625),"YXX: Abbotsford Airport; Abbotsford, Canada",YXX,CYXX,Abbotsford,Canada
176,-135.067001343,60.7095985413,YXY: Whitehorse / Erik Nielsen International Airport,POINT(-135.067001343 60.7095985413),"YXY: Whitehorse / Erik Nielsen International Airport; Whitehorse, Canada",YXY,CYXY,Whitehorse,Canada
177,-79.422798,46.363602,YYB: North Bay Jack Garland Airport,POINT(-79.422798 46.363602),"YYB: North Bay Jack Garland Airport; North Bay, Canada",YYB,CYYB,North Bay,Canada
178,-114.019996643,51.113899231,YYC: Calgary International Airport,POINT(-114.019996643 51.113899231),"YYC: Calgary International Airport; Calgary, Canada",YYC,CYYC,Calgary,Canada
179,-127.18299865722656,54.82469940185547,YYD: Smithers Airport,POINT(-127.18299865722656 54.82469940185547),"YYD: Smithers Airport; Smithers, Canada",YYD,CYYD,Smithers,Canada
180,-122.597000122,58.8363990784,YYE: Fort Nelson Airport,POINT(-122.597000122 58.8363990784),"YYE: Fort Nelson Airport; Fort Nelson, Canada",YYE,CYYE,Fort Nelson,Canada
181,-119.60199737548828,49.46310043334961,YYF: Penticton Airport,POINT(-119.60199737548828 49.46310043334961),"YYF: Penticton Airport; Penticton, Canada",YYF,CYYF,Penticton,Canada
182,-63.12110137939453,46.290000915527344,YYG: Charlottetown Airport,POINT(-63.12110137939453 46.290000915527344),"YYG: Charlottetown Airport; Charlottetown, Canada",YYG,CYYG,Charlottetown,Canada
183,-93.5766983032,69.5466995239,YYH: Taloyoak Airport,POINT(-93.5766983032 69.5466995239),"YYH: Taloyoak Airport; Spence Bay, Canada",YYH,CYYH,Spence Bay,Canada
184,-123.426002502,48.646900177,YYJ: Victoria International Airport,POINT(-123.426002502 48.646900177),"YYJ: Victoria International Airport; Victoria, Canada",YYJ,CYYJ,Victoria,Canada
185,-101.07599639892578,56.86389923095703,YYL: Lynn Lake Airport,POINT(-101.07599639892578 56.86389923095703),"YYL: Lynn Lake Airport; Lynn Lake, Canada",YYL,CYYL,Lynn Lake,Canada
186,-107.691001892,50.291900634799994,YYN: Swift Current Airport,POINT(-107.691001892 50.291900634799994),"YYN: Swift Current Airport; Swift Current, Canada",YYN,CYYN,Swift Current,Canada
187,-94.06500244140625,58.739200592041016,YYQ: Churchill Airport,POINT(-94.06500244140625 58.739200592041016),"YYQ: Churchill Airport; Churchill, Canada",YYQ,CYYQ,Churchill,Canada
188,-60.4258003235,53.3191986084,YYR: Goose Bay Airport,POINT(-60.4258003235 53.3191986084),"YYR: Goose Bay Airport; Goose Bay, Canada",YYR,CYYR,Goose Bay,Canada
189,-52.7518997192,47.618598938,YYT: St. John's International Airport,POINT(-52.7518997192 47.618598938),"YYT: St. John's International Airport; St. John's, Canada",YYT,CYYT,St. John's,Canada
190,-82.46749877929688,49.41389846801758,YYU: Kapuskasing Airport,POINT(-82.46749877929688 49.41389846801758),"YYU: Kapuskasing Airport; Kapuskasing, Canada",YYU,CYYU,Kapuskasing,Canada
191,-88.90969848632812,50.29029846191406,YYW: Armstrong Airport,POINT(-88.90969848632812 50.29029846191406),"YYW: Armstrong Airport; Armstrong, Canada",YYW,CYYW,Armstrong,Canada
192,-68.20809936523438,48.60860061645508,YYY: Mont Joli Airport,POINT(-68.20809936523438 48.60860061645508),"YYY: Mont Joli Airport; Mont Joli, Canada",YYY,CYYY,Mont Joli,Canada
193,-79.63059997559999,43.6772003174,YYZ: Lester B. Pearson International Airport,POINT(-79.63059997559999 43.6772003174),"YYZ: Lester B. Pearson International Airport; Toronto, Canada",YYZ,CYYZ,Toronto,Canada
194,-79.4655990600586,43.74250030517578,YZD: Downsview Airport,POINT(-79.4655990600586 43.74250030517578),"YZD: Downsview Airport; Toronto, Canada",YZD,CYZD,Toronto,Canada
195,-82.56780242919922,45.88529968261719,YZE: Gore Bay Manitoulin Airport,POINT(-82.56780242919922 45.88529968261719),"YZE: Gore Bay Manitoulin Airport; Gore Bay, Canada",YZE,CYZE,Gore Bay,Canada
196,-114.44000244140625,62.462799072265625,YZF: Yellowknife Airport,POINT(-114.44000244140625 62.462799072265625),"YZF: Yellowknife Airport; Yellowknife, Canada",YZF,CYZF,Yellowknife,Canada
197,-114.777000427,55.2930984497,YZH: Slave Lake Airport,POINT(-114.777000427 55.2930984497),"YZH: Slave Lake Airport; Slave Lake, Canada",YZH,CYZH,Slave Lake,Canada
198,-131.813995361,53.25429916379999,YZP: Sandspit Airport,POINT(-131.813995361 53.25429916379999),"YZP: Sandspit Airport; Sandspit, Canada",YZP,CYZP,Sandspit,Canada
199,-82.30889892578125,42.9994010925293,YZR: Chris Hadfield Airport,POINT(-82.30889892578125 42.9994010925293),"YZR: Chris Hadfield Airport; Sarnia, Canada",YZR,CYZR,Sarnia,Canada
200,-127.36699676513672,50.680599212646484,YZT: Port Hardy Airport,POINT(-127.36699676513672 50.680599212646484),"YZT: Port Hardy Airport; Port Hardy, Canada",YZT,CYZT,Port Hardy,Canada
201,-115.78700256347656,54.14390182495117,YZU: Whitecourt Airport,POINT(-115.78700256347656 54.14390182495117),"YZU: Whitecourt Airport; Whitecourt, Canada",YZU,CYZU,Whitecourt,Canada
202,-66.2656021118164,50.22330093383789,YZV: Sept-Îles Airport,POINT(-66.2656021118164 50.22330093383789),"YZV: Sept-Îles Airport; Sept-iles, Canada",YZV,CYZV,Sept-iles,Canada
203,-132.7429962158203,60.17279815673828,YZW: Teslin Airport,POINT(-132.7429962158203 60.17279815673828),"YZW: Teslin Airport; Teslin, Canada",YZW,CYZW,Teslin,Canada
204,-64.91690063476562,44.98440170288086,YZX: CFB Greenwood,POINT(-64.91690063476562 44.98440170288086),"YZX: CFB Greenwood; Greenwood, Canada",YZX,CYZX,Greenwood,Canada
205,-133.37600708007812,62.20750045776367,ZFA: Faro Airport,POINT(-133.37600708007812 62.20750045776367),"ZFA: Faro Airport; Faro, Canada",ZFA,CZFA,Faro,Canada
206,-134.86099243164062,67.40750122070312,ZFM: Fort Mcpherson Airport,POINT(-134.86099243164062 67.40750122070312),"ZFM: Fort Mcpherson Airport; Fort Mcpherson, Canada",ZFM,CZFM,Fort Mcpherson,Canada
207,2.8141698837280273,36.50360107421875,QLD: Blida Airport,POINT(2.8141698837280273 36.50360107421875),"QLD: Blida Airport; Blida, Algeria",QLD,DAAB,Blida,Algeria
208,4.206389904022217,35.33250045776367,BUJ: Bou Saada Airport,POINT(4.206389904022217 35.33250045776367),"BUJ: Bou Saada Airport; Bou Saada, Algeria",BUJ,DAAD,Bou Saada,Algeria
209,5.0699200630200005,36.7120018005,BJA: Soummam Airport,POINT(5.0699200630200005 36.7120018005),"BJA: Soummam Airport; Bejaja, Algeria",BJA,DAAE,Bejaja,Algeria
210,3.215409994125366,36.691001892089844,ALG: Houari Boumediene Airport,POINT(3.215409994125366 36.691001892089844),"ALG: Houari Boumediene Airport; Algier, Algeria",ALG,DAAG,Algier,Algeria
211,9.45244,24.292801,DJG: Djanet Inedbirene Airport,POINT(9.45244 24.292801),"DJG: Djanet Inedbirene Airport; Djanet, Algeria",DJG,DAAJ,Djanet,Algeria
212,2.87611,36.545799,DAAK: Boufarik Airport,POINT(2.87611 36.545799),"DAAK: Boufarik Airport; Boufarik, Algeria",,DAAK,Boufarik,Algeria
213,0.285647,26.7101,DAAN: Reggane Airport,POINT(0.285647 26.7101),"DAAN: Reggane Airport; Reggan, Algeria",,DAAN,Reggan,Algeria
214,8.62265014648,26.7234992981,VVZ: Illizi Takhamalt Airport,POINT(8.62265014648 26.7234992981),"VVZ: Illizi Takhamalt Airport; Illizi, Algeria",VVZ,DAAP,Illizi,Algeria
215,2.8787100315093994,35.52539825439453,DAAQ: Ain Oussera Airport,POINT(2.8787100315093994 35.52539825439453),"DAAQ: Ain Oussera Airport; Ain Oussera, Algeria",,DAAQ,Ain Oussera,Algeria
216,5.45107984543,22.8115005493,TMR: Aguenar – Hadj Bey Akhamok Airport,POINT(5.45107984543 22.8115005493),"TMR: Aguenar – Hadj Bey Akhamok Airport; Tamanrasset, Algeria",TMR,DAAT,Tamanrasset,Algeria
217,5.87361001968,36.7951011658,GJL: Jijel Ferhat Abbas Airport,POINT(5.87361001968 36.7951011658),"GJL: Jijel Ferhat Abbas Airport; Jijel, Algeria",GJL,DAAV,Jijel,Algeria
218,-0.242353007197,33.535900116,MZW: Mecheria Airport,POINT(-0.242353007197 33.535900116),"MZW: Mecheria Airport; Mecheria, Algeria",MZW,DAAY,Mecheria,Algeria
219,0.626272,35.752201,DAAZ: Relizane Airport,POINT(0.626272 35.752201),"DAAZ: Relizane Airport; Relizane, Algeria",,DAAZ,Relizane,Algeria
220,7.809174,36.822201,AAE: Rabah Bitat Airport,POINT(7.809174 36.822201),"AAE: Rabah Bitat Airport; Annaba, Algeria",AAE,DABB,Annaba,Algeria
221,6.620389938354492,36.2760009765625,CZL: Mohamed Boudiaf International Airport,POINT(6.620389938354492 36.2760009765625),"CZL: Mohamed Boudiaf International Airport; Constantine, Algeria",CZL,DABC,Constantine,Algeria
222,8.12071990967,35.4315986633,TEE: Cheikh Larbi Tébessi Airport,POINT(8.12071990967 35.4315986633),"TEE: Cheikh Larbi Tébessi Airport; Tebessa, Algeria",TEE,DABS,Tebessa,Algeria
224,3.311539888381958,32.93040084838867,HRM: Hassi R'Mel Airport,POINT(3.311539888381958 32.93040084838867),"HRM: Hassi R'Mel Airport; Tilrempt, Algeria",HRM,DAFH,Tilrempt,Algeria
225,1.46315002441,35.3410987854,TID: Bou Chekif Airport,POINT(1.46315002441 35.3410987854),"TID: Bou Chekif Airport; Tiaret, Algeria",TID,DAOB,Tiaret,Algeria
226,-0.8053889870643616,35.73540115356445,DAOE: Bou Sfer Airport,POINT(-0.8053889870643616 35.73540115356445),"DAOE: Bou Sfer Airport; Bou Sfer, Algeria",,DAOE,Bou Sfer,Algeria
227,-8.167099952700001,27.7003993988,TIN: Tindouf Airport,POINT(-8.167099952700001 27.7003993988),"TIN: Tindouf Airport; Tindouf, Algeria",TIN,DAOF,Tindouf,Algeria
228,1.33176994324,36.2126998901,CFK: Ech Cheliff Airport,POINT(1.33176994324 36.2126998901),"CFK: Ech Cheliff Airport; Ech-cheliff, Algeria",CFK,DAOI,Ech-cheliff,Algeria
229,-0.5322780013084412,35.54240036010742,TAF: Tafaraoui Airport,POINT(-0.5322780013084412 35.54240036010742),"TAF: Tafaraoui Airport; Oran, Algeria",TAF,DAOL,Oran,Algeria
230,-1.45000004768,35.0167007446,TLM: Zenata – Messali El Hadj Airport,POINT(-1.45000004768 35.0167007446),"TLM: Zenata – Messali El Hadj Airport; Tlemcen, Algeria",TLM,DAON,Tlemcen,Algeria
231,-0.6211829781529999,35.6239013672,ORN: Es Senia Airport,POINT(-0.6211829781529999 35.6239013672),"ORN: Es Senia Airport; Oran, Algeria",ORN,DAOO,Oran,Algeria
232,-0.593275010586,35.1717987061,BFW: Sidi Bel Abbes Airport,POINT(-0.593275010586 35.1717987061),"BFW: Sidi Bel Abbes Airport; Sidi Bel Abbes, Algeria",BFW,DAOS,Sidi Bel Abbes,Algeria
233,0.14714199304580688,35.207698822021484,MUW: Ghriss Airport,POINT(0.14714199304580688 35.207698822021484),"MUW: Ghriss Airport; Ghriss, Algeria",MUW,DAOV,Ghriss,Algeria
234,-0.18641400337219238,27.837600708007812,AZR: Touat Cheikh Sidi Mohamed Belkebir Airport,POINT(-0.18641400337219238 27.837600708007812),"AZR: Touat Cheikh Sidi Mohamed Belkebir Airport; Adrar, Algeria",AZR,DAUA,Adrar,Algeria
235,5.73823022842,34.793300628699996,BSK: Biskra Airport,POINT(5.73823022842 34.793300628699996),"BSK: Biskra Airport; Biskra, Algeria",BSK,DAUB,Biskra,Algeria
236,2.8595900535583496,30.571300506591797,ELG: El Golea Airport,POINT(2.8595900535583496 30.571300506591797),"ELG: El Golea Airport; El Golea, Algeria",ELG,DAUE,El Golea,Algeria
237,3.794110059738159,32.38410186767578,GHA: Noumérat - Moufdi Zakaria Airport,POINT(3.794110059738159 32.38410186767578),"GHA: Noumérat - Moufdi Zakaria Airport; Ghardaia, Algeria",GHA,DAUG,Ghardaia,Algeria
238,6.140439987180001,31.673000335699996,HME: Oued Irara Airport,POINT(6.140439987180001 31.673000335699996),"HME: Oued Irara Airport; Hassi Messaoud, Algeria",HME,DAUH,Hassi Messaoud,Algeria
239,2.51202011108,27.250999450699997,INZ: In Salah Airport,POINT(2.51202011108 27.250999450699997),"INZ: In Salah Airport; In Salah, Algeria",INZ,DAUI,In Salah,Algeria
240,6.088669776916504,33.06779861450195,TGR: Touggourt Sidi Madhi Airport,POINT(6.088669776916504 33.06779861450195),"TGR: Touggourt Sidi Madhi Airport; Touggourt, Algeria",TGR,DAUK,Touggourt,Algeria
241,2.92833995819,33.764400482199996,LOO: Laghouat Airport,POINT(2.92833995819 33.764400482199996),"LOO: Laghouat Airport; Laghouat, Algeria",LOO,DAUL,Laghouat,Algeria
242,0.276033014059,29.2371006012,TMX: Timimoun Airport,POINT(0.276033014059 29.2371006012),"TMX: Timimoun Airport; Timimoun, Algeria",TMX,DAUT,Timimoun,Algeria
243,5.412779808044434,31.917200088500977,OGX: Ain el Beida Airport,POINT(5.412779808044434 31.917200088500977),"OGX: Ain el Beida Airport; Ouargla, Algeria",OGX,DAUU,Ouargla,Algeria
244,9.64291,28.0515,IAM: In Aménas Airport,POINT(9.64291 28.0515),"IAM: In Aménas Airport; Zarzaitine, Algeria",IAM,DAUZ,Zarzaitine,Algeria
245,2.384350061416626,6.357230186462402,COO: Cadjehoun Airport,POINT(2.384350061416626 6.357230186462402),"COO: Cadjehoun Airport; Cotonou, Benin",COO,DBBB,Cotonou,Benin
246,-1.51242,12.3532,OUA: Ouagadougou Airport,POINT(-1.51242 12.3532),"OUA: Ouagadougou Airport; Ouagadougou, Burkina Faso",OUA,DFFD,Ouagadougou,Burkina Faso
247,-4.33096981048584,11.160099983215332,BOY: Bobo Dioulasso Airport,POINT(-4.33096981048584 11.160099983215332),"BOY: Bobo Dioulasso Airport; Bobo-dioulasso, Burkina Faso",BOY,DFOO,Bobo-dioulasso,Burkina Faso
248,-0.16678600013256073,5.605189800262451,ACC: Kotoka International Airport,POINT(-0.16678600013256073 5.605189800262451),"ACC: Kotoka International Airport; Accra, Ghana",ACC,DGAA,Accra,Ghana
249,-0.8632140159606934,9.55718994140625,TML: Tamale Airport,POINT(-0.8632140159606934 9.55718994140625),"TML: Tamale Airport; Tamale, Ghana",TML,DGLE,Tamale,Ghana
250,-2.507689952850342,10.0826997756958,DGLW: Wa Airport,POINT(-2.507689952850342 10.0826997756958),"DGLW: Wa Airport; Wa, Ghana",,DGLW,Wa,Ghana
251,-2.3287599086761475,7.361830234527588,NYI: Sunyani Airport,POINT(-2.3287599086761475 7.361830234527588),"NYI: Sunyani Airport; Sunyani, Ghana",NYI,DGSN,Sunyani,Ghana
252,-1.7747600078582764,4.896059989929199,TKD: Takoradi Airport,POINT(-1.7747600078582764 4.896059989929199),"TKD: Takoradi Airport; Takoradi, Ghana",TKD,DGTK,Takoradi,Ghana
